61,TEXT_FESANV902_04766_KIPIHJAKKYA_000_023,為什麼呢？<hex:02100103>冒險者不是通過接受委託來幫助他人嗎？<hex:02100103>一個幫助他人的人卻否定接受他人的幫助，這樣的道理是不存在的。
62,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_024,咦，<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>，為什麼會在這裡？<hex:02100103>怎麼了？
63,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_025,原來是大姊他們拜託的……<hex:02100103>是嗎，總覺得對不起。其實應該是我去說服大姊才對。
64,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_026,不過，有個商量的對象，心裡踏實多了。<hex:02100103>就像大姊說的，<hex:02100103>我現在正在思考自己為什麼要成為冒險者。
65,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_029,在我十歲的時候我的父母已經不在了。<hex:02100103>大姊那時起便已經開始工作，<hex:02100103>成為了我的代父母。
66,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_030,因為大姊是名記者的關係，她經常在各地進行採訪。<hex:02100103>我從大姊那裡聽到了關於「冒險者」的故事，<hex:02100103>慢慢對他們的自由心生憧憬。
67,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_031,但是在第七靈災時發生了很多事……<hex:02100103>大姊知道對艾歐澤亞的危機有多大，<hex:02100103>於是帶著我一起到了叔母所在的邊境村莊避難。
68,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_032,「現在正是提供正面話題的好時機」是她的口頭禪，<hex:02100103>所以我想大姊其實是想留在格里達尼亞的。<hex:02100103>她選擇避難，大概是因為我還是個小鬼吧。。
69,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_033,所以我想讓大姊承認我已經不用擔心了……<hex:02100103>為此，我才必須在沒有任何人幫助的情況下，<hex:02100103>只依靠自己的力量完成任何委託。
70,TEXT_FESANV902_04766_NHAGIAJAKKYA_100_033,這樣才算是夠格的冒險者吧？<hex:02100103>這樣的想法有什麼不對呢……。
71,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_034,……這種時候，果然最好還是像冒險者一樣去收集情報吧。<hex:02100103>得找一個對「冒險者」很了解的人……<hex:02100103>不是找一個冒險者，而是像大姊那樣從局外看待冒險者的人。
72,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_035,嗯……在烏爾達哈看到過最多冒險者的人，是誰呢……？
73,TEXT_FESANV902_04766_Q1_000_000,怎麼回答？
74,TEXT_FESANV902_04766_A1_000_001,比如冒險者公會的負責人
75,TEXT_FESANV902_04766_A1_000_002,比如街上的情報販子
76,TEXT_FESANV902_04766_A1_000_003,和冒險者關係密切的商會什麼的……
77,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_036,啊，是莫莫蒂吧？我也在想同樣的事情！<hex:02100103>作為公會的負責人，他與冒險者接觸的次數比任何人都多，<hex:02100103>說不定，會給我一些提示……！
78,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_037,好，既然如此，<hex:02100103>那就趕緊行動立即去找她吧！
79,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_038,情報屋是指常常在大街上的維蒙德先生嗎？<hex:02100103>他雖然什麼都知道，但現在我們不是需要秘密情報，<hex:02100103>所以情況可能有些不同。
80,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_039,與冒險者有深厚關係的商會……<hex:02100103>是指據說可以交換高品質裝備的羅薇娜商會嗎？
81,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_040,不不不，那個……還是算了吧。<hex:02100103>聽說有新人為了援助而被要求巨額報酬<hex:02100103>，如果欠下人情，感覺好像不太妙……
82,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_041,如果說情報屋，<hex:02100103>那麼我感覺流沙屋的莫莫蒂小姐應該會更了解冒險者。<hex:02100103>作為公會的負責人，她一定與許多冒險者接觸過。
83,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_042,嗯，如果是她的話，<hex:02100103>也許能給我們一些提示。<hex:02100103>既然如此，那就趕緊行動立即去找她吧！
84,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_043,雖然在冒險者註冊時我非常緊張，<hex:02100103>但我最近常常為了烤麵餅來這裡。<hex:02100103>上面塗滿了奶油和蜂蜜，而且非常鬆軟……
85,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_044,哎，現在不是說這些的時候。<hex:02100103>我們應該去問問莫莫蒂小姐。
86,TEXT_FESANV902_04766_MOMODI_000_045,哎呀，是<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>和納吉呢。<hex:02100103>真是罕見的組合，<hex:02100103>是發生了什麼事嗎？
87,TEXT_FESANV902_04766_MOMODI_000_046,喔，納吉和其他冒險者在一起真是不尋常呢。<hex:02100103>有什麼事情嗎？
88,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_047,其實，我有件事想請教莫莫蒂小姐。<hex:02100103>不是什麼人生的大事，<hex:02100103>只是想聽聽你對冒險者的看法。
89,TEXT_FESANV902_04766_MOMODI_000_048,納吉對於冒險者有一些誤解嗎……？<hex:02100103>呵呵，有點奇怪的問題呢。
90,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_049,對不起，我覺得獨自思考只會越來越混亂……<hex:02100103>但如果是莫莫蒂小姐這樣了解冒險者的人，<hex:02100103>或許能給我們一些提示吧？
91,TEXT_FESANV902_04766_MOMODI_000_050,是啊……
92,TEXT_FESANV902_04766_MOMODI_000_051,如果是從姐姐的角度來看的話……<hex:02100103>我有點明白了。
93,TEXT_FESANV902_04766_MOMODI_000_052,納吉，我說你啊……<hex:02100103>如果姐姐不承認你，你就要放棄冒險嗎？<hex:02100103>如果沒有被誰評價，你的旅程就沒有意義了嗎？
94,TEXT_FESANV902_04766_MOMODI_000_053,這個流沙屋，<hex:02100103>見證了許多冒險者的啟程。
95,TEXT_FESANV902_04766_MOMODI_000_055,的確有很多不同的人，夢想和故事就像人的數量一樣多……<hex:02100103>但是有一件事是共通的，<hex:02100103>那就是每個人都一定有開始旅程的理由。
96,TEXT_FESANV902_04766_MOMODI_000_056,<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>你為什麼想成為冒險者？
97,TEXT_FESANV902_04766_Q2_000_000,怎麼回答？
98,TEXT_FESANV902_04766_A2_000_001,為了環遊世界。
99,TEXT_FESANV902_04766_A2_000_002,因為覺得有趣。
100,TEXT_FESANV902_04766_A2_000_003,被朋友邀請。
101,TEXT_FESANV902_04766_A2_000_004,保密！
102,TEXT_FESANV902_04766_MOMODI_000_057,呵呵，很像你的風格。<hex:02100103>要繼續保持初心啊。
103,TEXT_FESANV902_04766_MOMODI_100_057,呵呵，原來如此。<hex:02100103>你有屬於自己的答案，非常棒。
104,TEXT_FESANV902_04766_MOMODI_200_057,哦，是嗎？<hex:02100103>但是看你的表情……似乎有著明確的理由。<hex:02100103>要繼續保持初心啊。
105,TEXT_FESANV902_04766_MOMODI_300_057,哦，是嗎？<hex:02100103>那真是太棒了，你要好好珍惜那個朋友啊。
106,TEXT_FESANV902_04766_MOMODI_000_058,納吉，你呢？<hex:02100103>你自己有成為冒險者的理由嗎？
107,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_059,我聽大姊講冒險者的故事，<hex:02100103>只是單純地羨慕他們可以自由地去任何地方。
108,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_060,看著各種風景，與那些居住在那裡的人交談……。<hex:02100103>我也希望能夠在成為某人的力量的同時走遍世界，<hex:02100103>我是這樣想的。
109,TEXT_FESANV902_04766_MOMODI_000_061,不論姐姐承不承認，<hex:02100103>因為你自己有冒險的理由，<hex:02100103>那就已經足夠了吧？
110,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_062,是嗎，我……<hex:02100103>明明作為冒險者的生活是屬於自己的，<hex:02100103>但在不知不覺間卻把冒險的理由寄託給了大姊……
111,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_065,說的誤會，是這個嗎……<hex:02100103>唉，真沒面子。
112,TEXT_FESANV902_04766_MOMODI_000_066,是啊，我不否定想被認可的心情……<hex:02100103>但是與納吉作為冒險者的生活完全是兩碼事。
113,TEXT_FESANV902_04766_MOMODI_100_066,更不用說為了那個目的而必須一個人完成所有事情，<hex:02100103>被那樣的思維所束縛，肯定是不必要的。
114,TEXT_FESANV902_04766_MOMODI_000_067,好了，話到說到這了！<hex:02100103>我好像說得有點多了……<hex:02100103>接下來就看你自己了，納吉。
115,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_068,嗯。<hex:02100103>謝謝你讓我意識到這一點，莫莫蒂小姐。
116,TEXT_FESANV902_04766_MOMODI_000_069,我一直在注視著踏上旅程的人的背影。<hex:02100103>所以<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>，還有納吉，<hex:02100103>希望你們能繼續享受自己的冒險。
117,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_070,謝謝你陪伴我，<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>！<hex:02100103>多虧你，我覺得我知道該給大姊什麼答覆了。
118,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_071,所以……能再麻煩你一下，<hex:02100103>再幫我一點忙嗎？
119,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_072,其實，我在去利姆薩·羅敏薩的信件樹工作時，<hex:02100103>遇到了一位正在招募秘境探索護衛的探險家。<hex:02100103>我收到了他的信。
120,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_073,現在應該已經被擺放在黃金廣場了……<hex:02100103>因為想把它作為回應大姊的答案，所以想要一起找找看。<hex:02100103>暫時先去異國的詩人那裡吧！
121,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_080,那封信，好像是……。
122,TEXT_FESANV902_04766_WANDERINGMINSTREL_000_081,嗨，你們回來了。<hex:02100103>怎麼樣，有什麼發現嗎？
123,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_082,嗯，我問了莫莫蒂小姐，<hex:02100103>我才意識到自己誤會了什麼。<hex:02100103>所以，向大姊傳達的時候……。
124,TEXT_FESANV902_04766_WANDERINGMINSTREL_000_083,原來如此，你想讓姐姐看看探險家的信……<hex:02100103>如果是這樣的話，我特別允許你借出去。<hex:02100103>那封信有什麼標記嗎？
125,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_084,我記得，好像是畫了一個很大的藍色陸行鳥……
126,TEXT_FESANV902_04766_WANDERINGMINSTREL_000_085,了解，我也來幫忙吧。<hex:02100103>我們分頭尋找應該會更快，找到了就交給納吉吧。
127,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_090,「給貓魅冒險者的朋友們<hex:02100103>感謝你們幫我找回媽媽」
128,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_091,「很高興能聽到這麼多故事，也謝謝你的鼓勵。<hex:02100103>金碟遊樂場真的非常有趣<hex:02100103>冒險者的工作也請繼續加油」
129,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_092,嗯，這個是……<hex:02100103>從金碟遊樂場迷路的孩子寄來的信嗎？<hex:02100103>哇，好開心……當時職員們都很困擾，所以我便幫助他尋找媽媽。
130,TEXT_FESANV902_04766_WANDERINGMINSTREL_000_093,這些寄來的信中也有很多是對冒險者表達感謝。<hex:02100103>這證明了你們在世界各地幫助他人的行為讓很多人感動呢。
131,TEXT_FESANV902_04766_LETTERA04766_000_094,(-繪有藍色陸行鳥的信-)冒險者，你的旅程順利嗎？<hex:02100103>我們也還在旅途中……與嘰嘰喳喳的鳥兒一起眺望朝日，<hex:02100103>與草葉一起眺望夜月，每天都在這個世界上行走。
132,TEXT_FESANV902_04766_LETTERA04766_000_095,(-繪有藍色陸行鳥的信-)從前，我被一位冒險者幫助時，我意識到探險家其實和冒險者一樣，<hex:02100103>都是渴望探索新天地的旅人。<hex:02100103>這次我也想和這樣的人一起旅行，所以寫下了這封信。
133,TEXT_FESANV902_04766_LETTERA04766_000_096,(-繪有藍色陸行鳥的信-)踏入未知的領域，將其繪製在地圖上，變成已知的土地。<hex:02100103>如果你對這樣的探險家使命有一點共鳴的話……<hex:02100103>請聯絡沉溺海豚亭，我等待著你的回音。
134,TEXT_FESANV902_04766_SYSTEM_000_097,這封信上畫著藍色陸行鳥，<hex:02100103>探險家希望得到冒險者的幫助。<hex:02100103>納吉正在尋找的信應該就是這封。
135,TEXT_FESANV902_04766_LETTERB04766_000_096,(-繪有陸行鳥篷車的信-)給原新人冒險者閣下。<hex:02100103>能和穿著陌生民族服裝的你同乘一節車廂，<hex:02100103>在我的旅行商人生涯中也是絕無僅有的幸運。
136,TEXT_FESANV902_04766_LETTERB04766_000_097,(-繪有陸行鳥篷車的信-)後來，我送你的同款戒指賣了個好價錢，<hex:02100103>終於買到了夢寐以求的自己的篷車。<hex:02100103>我每天都很感謝你把運氣分給了我。
137,TEXT_FESANV902_04766_LETTERB04766_000_098,(-繪有陸行鳥篷車的信-)因為沒有聽到你的名字，所以無法得知你之後的情況，實在遺憾，<hex:02100103>但我相信，你一定會名聲大噪的。<hex:02100103>我會一直在旅途中祈禱著新手冒險者大人的平安。
138,TEXT_FESANV902_04766_LETTERB04766_000_099,(-繪有陸行鳥篷車的信-)在旅途中，我多次聽說過你的活躍表現，<hex:02100103>但那次偶然相遇，現在是我莫大的驕傲。<hex:02100103>我衷心祝願你們重逢，旅途平安。
139,TEXT_FESANV902_04766_SYSTEM_100_099,寫有「某人」的思念的信上，沒有畫藍色的陸行鳥……<hex:02100103>納吉正在尋找的信，好像另有。
140,TEXT_FESANV902_04766_LETTERC04766_000_100,(-繪有盾牌的信-)作為城市的護衛，冒險者的存在真是可靠。<hex:02100103>有人說，流浪者增加會導致治安惡化，<hex:02100103>但事實上，犯罪案件確實有減少的傾向。
141,TEXT_FESANV902_04766_LETTERC04766_000_101,(-繪有盾牌的信-)因為我們是士兵，所以不方便行動的時候很多。<hex:02100103>正因如此，我們對冒險者們能夠回應市民的願望，<hex:02100103>衷心表示感謝和敬意。
142,TEXT_FESANV902_04766_LETTERD04766_000_102,(-繪有羽毛筆的信-)給幫助重建的冒險者大人。<hex:02100103>那場可怕的靈災已經過去很久了。<hex:02100103>你的旅程如何？過得開心嗎？
143,TEXT_FESANV902_04766_LETTERD04766_000_103,(-繪有羽毛筆的信-)我呢，生活雖然還是很艱苦，困難也很多。<hex:02100103>但是得益於冒險者和其他人的幫助，城市也恢復了活力，<hex:02100103>周圍的人也漸漸露出笑容。
144,TEXT_FESANV902_04766_LETTERD04766_000_104,(-繪有羽毛筆的信-)即使現在很辛苦，但明天一定會變好的。<hex:02100103>我開始相信這句樂觀的話。<hex:02100103>希望你的心中也有美好明天的希望。
145,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_110,嗯，怎麼也找不到啊……。<hex:02100103>你那邊怎麼樣？
146,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_111,藍色陸行鳥……對，就是這個！<hex:02100103>真不愧是<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>，謝謝你！
147,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_112,好，現在只剩下和大姊談談了。<hex:02100103>嗯，她去了哪裡來著……。
148,TEXT_FESANV902_04766_WANDERINGMINSTREL_000_113,她好像是有什麼重要的事情，<hex:02100103>說要去裁縫師公會。
149,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_114,裁縫師公會……是去買衣服嗎？
150,TEXT_FESANV902_04766_NHAGIAJAKKYA_100_114,不過非常感謝你！<hex:02100103>我馬上去找她！
151,TEXT_FESANV902_04766_WANDERINGMINSTREL_000_115,如果可以的話，你也去看看那姊弟好嗎？<hex:02100103>還有，關於這次的經過，希望你稍後告訴我。<hex:02100103>我會在紅玉大路國際市場等你……拜託了。
152,TEXT_FESANV902_04766_WANDERINGMINSTREL_100_115,如果可以的話，<hex:02100103>能不能去看看那姊弟的情況，然後告訴我呢？<hex:02100103>我也很想知道年輕冒險者接下來的行動。
153,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_116,<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>你也來了啊。<hex:02100103>本來感覺有點緊張，但有你在就放心不少了。
154,TEXT_FESANV902_04766_KIPIHJAKKYA_000_120,你們兩個人都是特意來的啊。<hex:02100103>讓你們久等了呢，真是抱歉。
155,TEXT_FESANV902_04766_KIPIHJAKKYA_000_121,那麼納吉，你找到答案了嗎？
156,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_122,啊啊。<hex:02100103>首先是…我想讓妳看看這個。
157,TEXT_FESANV902_04766_KIPIHJAKKYA_000_123,為了探索秘境而舉辦的，<hex:02100103>由探險家們主辦的自由部隊？<hex:02100103>哇，看起來很有趣呢！
158,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_124,我為了想要被大姊認可，一直堅持獨自一人行動，<hex:02100103>但其實我真的很想去無法獨自前往的地區旅行。<hex:02100103>所以之後我打算試著申請看看。
159,TEXT_FESANV902_04766_KIPIHJAKKYA_000_125,也就是說……<hex:02100103>「必須獨自完成」已經畢業了嗎？
160,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_126,我以前是因為大姊的緣故，自作主張地自己束縛了自己。<hex:02100103>想著為了被認可，所以不能依賴任何人……<hex:02100103>不過現在我已經停止了那樣的想法了。
161,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_127,我想知道在我所看到的景色後面，有著什麼樣的事物和什麼樣的人。<hex:02100103>只要這樣就足夠了……<hex:02100103>我能夠意識到這一點，多虧了莫莫蒂小姐和一直守護著我的<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>。
162,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_128,所以即使大姊不認可，我還是會想繼續當冒險者。<hex:02100103>我想要以自己的理由去冒險……可以嗎？
163,TEXT_FESANV902_04766_KIPIHJAKKYA_000_129,你不需要我的許可吧？<hex:02100103>嘛……其實一開始我就沒有反對的意思。
164,TEXT_FESANV902_04766_KIPIHJAKKYA_000_130,納吉，你還記得在靈災之前，<hex:02100103>你自己說過什麼嗎？
165,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_131,(-年幼的納吉-)姐姐，今天的採訪和冒險者談了些什麼？<hex:02100103>是什麼樣的人？他們經歷了什麼樣的旅程？<hex:02100103>告訴我聽聽！
166,TEXT_FESANV902_04766_KIPIHJAKKYA_000_132,又來了？<hex:02100103>納吉真的很喜歡冒險者的故事呢。
167,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_133,(-年幼的納吉-)因為那真的讓人很興奮呀！<hex:02100103>我在長大後也一定要成為冒險者！
168,TEXT_FESANV902_04766_KIPIHJAKKYA_000_134,好好好，我知道了，你已經說過很多次了。<hex:02100103>但是冒險者也有各種各樣的喔……納吉你想成為哪一種呢？<hex:02100103>是像故事中的英雄一樣，解決大事件的人嗎？
169,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_135,(-年幼的納吉-)不一樣啦姐姐，我想成為比任何人都自由的冒險者！<hex:02100103>去很多地方旅行，和很多人交談，了解更多這個世界。<hex:02100103>然後下次就可以換我告訴姐姐一些冒險的故事了！
170,TEXT_FESANV902_04766_KIPIHJAKKYA_000_136,你記得曾這樣說過嗎，<hex:02100103>但現在竟然為了讓我承認你而告訴我你不會依賴任何人！<hex:02100103>其實我只是想讓你回想起初衷才會說得這麼嚴厲的。
171,TEXT_FESANV902_04766_KIPIHJAKKYA_000_137,不過，如果納吉你打算繼續作為冒險者生活下去，<hex:02100103>你肯定會遇到很多棘手的事情吧。<hex:02100103>但是你要記住自己不是英雄，而是追求自由的冒險者。
172,TEXT_FESANV902_04766_KIPIHJAKKYA_000_138,所以你可以不必被這種事束縛，自由地旅行就好。<hex:02100103>取而代之的是，好好感受、思考什麼是正確的……<hex:02100103>成為能夠堅定地走自己選擇的道路的人。
173,TEXT_FESANV902_04766_KIPIHJAKKYA_000_139,你是那種會先考慮自己能做什麼的人，所以一定沒問題。<hex:02100103>而且，你要記住……<hex:02100103>即使是英雄，也不是不能借助他人力量的。
174,TEXT_FESANV902_04766_KIPIHJAKKYA_000_140,正因為你是自由且獨立的，<hex:02100103>所以可以依賴各種人，和被各種人依賴……<hex:02100103>這也是冒險者的方式不是嗎？<hex:02100103><hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>你也這麼認為吧？
175,TEXT_FESANV902_04766_Q3_000_000,怎麼回答呢？
176,TEXT_FESANV902_04766_A3_000_001,的確，可能是這樣。
177,TEXT_FESANV902_04766_A3_000_002,就算是英雄，肯定也有夥伴。
178,TEXT_FESANV902_04766_A3_000_003,冒險者，絕不是孤單一人。
179,TEXT_FESANV902_04766_NHAGIAJAKKYA_000_141,好……我知道了。<hex:02100103>今天的事情我絕不會忘記的。
180,TEXT_FESANV902_04766_KIPIHJAKKYA_000_150,那麼納吉，你是不是想馬上去申請探險隊呢？<hex:02100103>接待處寫著利姆薩·羅敏薩，<hex:02100103>所以應該是要去乘坐飛空艇了吧。
181,TEXT_FESANV902_04766_KIPIHJAKKYA_000_151,好，我現在就把它交給你了。<hex:02100103>這個！
