43,TEXT_FESANV2023LETTER_00829_LETTER00829_000_031,(-來自無名工匠的信-)這件事情你可能覺得理所當然。<hex:02100103>但其實背後有許多合作者的努力，<hex:02100103>也是許多過去的積累。
44,TEXT_FESANV2023LETTER_00829_LETTER00829_000_032,(-來自無名工匠的信-)而在這些合作者中，也包括了你。<hex:02100103>只有充滿冒險者，這個世界才會有生命，<hex:02100103>才會誕生新的喜悅和回憶……
45,TEXT_FESANV2023LETTER_00829_LETTER00829_000_033,(-來自無名工匠的信-)感謝你讀這封信。<hex:02100103>希望你的冒險、挑戰和未來，都充滿幸運！<hex:02100103>～來自無名工匠～
46,TEXT_FESANV2023LETTER_00829_LETTER00829_000_034,(-來自某位語言學家的信-)從我第一次來到這裡開始，<hex:02100103>已經將近過去了10年。<hex:02100103>這其中有很多的冒險和相遇。
47,TEXT_FESANV2023LETTER_00829_LETTER00829_000_035,(-來自某位語言學家的信-)世界上有很多種語言，有時會讓我們彼此隔閡。<hex:02100103>但我也認為這個世界是可以超越這些差異，<hex:02100103>將我們想要傳達的東西傳達出去，將我們的想法傳達出去的地方。
48,TEXT_FESANV2023LETTER_00829_LETTER00829_000_036,(-來自某位語言學家的信-)看世界的眼光因人而異，這就是有趣的地方。<hex:02100103>我們欣賞並敬佩你們每天以各種方式建立彼此的關係。<hex:02100103>
49,TEXT_FESANV2023LETTER_00829_LETTER00829_000_037,(-來自某位語言學家的信-)從現在起，我希望能有更多的交流，<hex:02100103>能誕生更多的緣分……<hex:02100103>～來自某位語言學者～
50,TEXT_FESANV2023LETTER_00829_LETTER00829_000_038,(-來自某位城市居民的信-)冒險者，你好嗎？<hex:02100103>看到你們在街上開心地走動，<hex:02100103>我就覺得新的時代已經來臨。
51,TEXT_FESANV2023LETTER_00829_LETTER00829_000_039,(-來自某位城市居民的信-)在第七靈災的時候，每個人都很焦慮，<hex:02100103>能開心地笑的人幾乎沒有。<hex:02100103>想到這一點，我覺得你們的存在就是新時代的象徵。
52,TEXT_FESANV2023LETTER_00829_LETTER00829_000_040,(-來自某位城市居民的信-)我們不知道未來會發生什麼，<hex:02100103>但每當我看到冒險者的笑容，我就覺得一切都會好的。<hex:02100103>～來自某位城市居民～
53,TEXT_FESANV2023LETTER_00829_LETTER00829_000_041,(-來自某位舞台導演的信-)你好，我是一位舞台導演。<hex:02100103>在作為一個冒險者的過程中，我經歷了許多令人心跳加速的冒險，<hex:02100103>讓我想要成為能給別人帶來回憶的人。
54,TEXT_FESANV2023LETTER_00829_LETTER00829_000_042,(-來自某位舞台導演的信-)使舞台更具印象，更加華麗是我的職責。<hex:02100103>所以當我得到觀眾的反饋時，<hex:02100103>我感到無比的快樂。
55,TEXT_FESANV2023LETTER_00829_LETTER00829_000_043,(-來自某位舞台導演的信-)未來，我希望我們能以冒險者的身份，<hex:02100103>共享難忘的旅程。<hex:02100103>～來自某位舞台導演～
56,TEXT_FESANV2023LETTER_00829_LETTER00829_000_044,(-來自某位廣告工匠的信-)我負責製作演奏會、節慶、各種銷售商品的公告等等，<hex:02100103>還有投稿到公告板的「公告」。
57,TEXT_FESANV2023LETTER_00829_LETTER00829_000_045,(-來自某位廣告工匠的信-)「公告」可能對冒險不是必需的。<hex:02100103>但我希望，如果它能吸引到別人的眼球，讓他們考慮參加活動，<hex:02100103>也許可以給他們帶來一些新的發現。
58,TEXT_FESANV2023LETTER_00829_LETTER00829_000_046,(-來自某位廣告工匠的信-)冒險者們，感謝你們每天的熱情和關懷。<hex:02100103>我會努力提供最新的信息！<hex:02100103>～來自某位廣告工匠～
59,TEXT_FESANV2023LETTER_00829_LETTER00829_000_047,(-來自某位導遊的信-)如果能調整所有事物以符合自己的喜好，那一定很方便，<hex:02100103>但有時候選擇越多，就越不知道該做什麼。
60,TEXT_FESANV2023LETTER_00829_LETTER00829_000_048,(-來自某位導遊的信-)我開始回答冒險者的問題，<hex:02100103>並在公告板上發布導賞後不知不覺中已經超過200篇。<hex:02100103>能夠繼續下去都是因為你們的聲音。
61,TEXT_FESANV2023LETTER_00829_LETTER00829_000_049,(-來自某位導遊的信-)聽到有人說看了導覽後解決了問題，我真的很開心。<hex:02100103>讚美的話語是日常的鼓勵，要求和疑問的聲音是新的動力，<hex:02100103>我希望能將大家的聲音轉化為力量，繼續努力。
62,TEXT_FESANV2023LETTER_00829_LETTER00829_000_050,(-來自某位導遊的信-)我將繼續努力，希望能為你們提供幫助，<hex:02100103>期待你們的意見！<hex:02100103>～來自某位導遊～
63,TEXT_FESANV2023LETTER_00829_LETTER00829_000_051,(-來自某位門衛的信-)每次出發旅行都必須通過的「入場門」。<hex:02100103>對大多數人來說，那可能只是一個通過點。<hex:02100103>但對我們這些門衛來說，那裡就是我們的戰場。
64,TEXT_FESANV2023LETTER_00829_LETTER00829_000_052,(-來自某位門衛的信-)我們一直在注意冒險者們能否順利通過門口，<hex:02100103>看板上是否有破損，是否有魔物侵入。<hex:02100103>特別是在整修後一次開門的時候，我們需要更加專心！
65,TEXT_FESANV2023LETTER_00829_LETTER00829_000_053,(-來自某位門衛的信-)每當我們看到即將踏上新旅程的每一個人的興奮臉龐，<hex:02100103>我們都希望能繼續送他們上路！<hex:02100103>～來自某位門衛～
66,TEXT_FESANV2023LETTER_00829_LETTER00829_000_054,(-來自某位劇場編劇的信-)激動人心的冒險劇一定需要有強大的敵人來阻擾。<hex:02100103>他們將使角色們受苦，有時甚至帶來悲傷。
67,TEXT_FESANV2023LETTER_00829_LETTER00829_000_055,(-來自某位劇場編劇的信-)然而，當登場人物全力以赴並戰勝強敵時，<hex:02100103>他們應該能獲得巨大的喜悅。<hex:02100103>當然，敵人越強，喜悅就會越大。
68,TEXT_FESANV2023LETTER_00829_LETTER00829_000_056,(-來自某位劇場編劇的信-)與他們分享這份喜悅的夥伴，終將變成真正的朋友，<hex:02100103>甚至可能跨越年齡、地位、國籍，形成堅定的羈絆。
69,TEXT_FESANV2023LETTER_00829_LETTER00829_000_057,(-來自某位劇場編劇的信-)為了創造出這樣的劇情，我將繼續，<hex:02100103>創造出讓登場人物苦戰的強敵。<hex:02100103>～來自某劇情設計者～
70,TEXT_FESANV2023LETTER_00829_LETTER00829_000_058,(-來自某舞台作曲家的信-)作為舞台作曲家，<hex:02100103>能聽到大家說被感動的聲音，<hex:02100103>是最高的喜悅。
71,TEXT_FESANV2023LETTER_00829_LETTER00829_000_059,(-來自某舞台作曲家的信-)此外，最近在音樂會或音樂盒發售時，<hex:02100103>也收到了許多溫暖的話語，成為我每天的強大動力。<hex:02100103>我對大家，充滿了感謝。
72,TEXT_FESANV2023LETTER_00829_LETTER00829_000_060,(-來自某舞台作曲家的信-)我將以誠意，繼續創作出讓舞台更有趣的音樂，<hex:02100103>希望大家能喜歡！<hex:02100103>～來自某舞台作曲家～
73,TEXT_FESANV2023LETTER_00829_LETTER00829_000_061,(-來自某位舞台作曲家的信-)在舞台這個世界裡，響起的樂器聲、腳步聲，<hex:02100103>鎖鏈、盔甲、劍的聲音，衣物摩擦聲，各種自然音……<hex:02100103>我每天都在享受著製作這些聲音。
74,TEXT_FESANV2023LETTER_00829_LETTER00829_000_062,(-來自某位舞台作曲家的信-)對於我們熱血沸騰地製作出來的聲音，<hex:02100103>如果大家能傾聽並享受……<hex:02100103>那對我們來說，就是工作的最大鼓舞。
75,TEXT_FESANV2023LETTER_00829_LETTER00829_000_063,(-來自某位舞台作曲家的信-)對於我們來說，舞台上的「聲音」，<hex:02100103>包括觀看、參與的所有人發出的聲音，都是「聲音」的一部分。
76,TEXT_FESANV2023LETTER_00829_LETTER00829_000_064,(-來自某位舞台作曲家的信-)如果我們能和大家一起在舞台上創造出豐富的世界，<hex:02100103>那將是我最大的喜悅。<hex:02100103>～來自某位舞台作曲家～
77,TEXT_FESANV2023LETTER_00829_LETTER00829_000_065,(-來自無名冒險者的信-)你好，我是一名平凡的冒險者。<hex:02100103>雖然我在這行業中已經有一段時間了，<hex:02100103>但並沒有值得一提的名字……我就是這樣的一個人。
78,TEXT_FESANV2023LETTER_00829_LETTER00829_000_066,(-來自無名冒險者的信-)最近，我聽說各地都出現了恐怖的塔，<hex:02100103>甚至聽說發生了稱為「終末」的驚人現象。<hex:02100103>不知你還安好嗎？
79,TEXT_FESANV2023LETTER_00829_LETTER00829_000_067,(-來自無名冒險者的信-)我……老實說，情況不太好。<hex:02100103>雖然我並沒有直接面對傳聞中的世界危機……<hex:02100103>但即使沒有，生活也很艱難。
80,TEXT_FESANV2023LETTER_00829_LETTER00829_000_068,(-來自無名冒險者的信-)我有很多的不安。<hex:02100103>事情進展不順、亦感到悲傷、生氣，<hex:02100103>甚至有時會絕望地說「我受夠了！」，感到十分沮喪。
81,TEXT_FESANV2023LETTER_00829_LETTER00829_000_069,(-來自無名冒險者的信-)……但是，即使我再怎麼萎靡不振，<hex:02100103>在旅途中遇到的人或事，總能讓我露出笑容。<hex:02100103>我想對所有的這一切說聲謝謝。
82,TEXT_FESANV2023LETTER_00829_LETTER00829_000_070,(-來自無名冒險者的信-)有了你給的小小鼓舞，我今天還能繼續前行。<hex:02100103>只要我能走的地方，我一定會堅持到底！<hex:02100103>～來自無名冒險者～
83,TEXT_FESANV2023LETTER_00829_A1_000_007,（★未使用／削除予定★）
84,TEXT_FESANV2023LETTER_00829_A1_000_008,（★未使用／削除予定★）
85,TEXT_FESANV2023LETTER_00829_Q2_000_001,（★未使用／削除予定★）
86,TEXT_FESANV2023LETTER_00829_Q3_000_001,（★未使用／削除予定★）
